rhog,PCP_t1,ACC_t1,LWP_t1,IWP_t1,OLR_t1,OSR_t1,PCP_t2,ACC_t2,LWP_t2,IWP_t2,OLR_t2,OSR_t2,PCP_t3,ACC_t3,LWP_t3,IWP_t3,OLR_t3,OSR_t3,PCP_t4,ACC_t4,LWP_t4,IWP_t4,OLR_t4,OSR_t4,PCP_t5,ACC_t5,LWP_t5,IWP_t5,OLR_t5,OSR_t5,PCP_t6,ACC_t6,LWP_t6,IWP_t6,OLR_t6,OSR_t6
0.6372999999999989,3.7471554279,0.0863199979,5.0852165222,0.000815655,240.7510070801,896.9661865234,7.6266846657,3.9156265259,4.2828412056,4.6958184242,153.2624206543,811.0249633789,6.0394244194,7.4932208061,2.792963028,12.3347597122,159.1274414062,858.1426391602,11.0425815582,10.8079900742,5.2370810509,15.7144889832,194.1156311035,820.2344360352,18.9952735901,19.9730358124,5.7889156342,12.401807785,211.4999694824,738.481262207,22.5081729889,29.7214374542,6.8252558708,3.8902964592,231.3441772461,497.6954345703
0.6381999999999988,3.7471554279,0.0863199979,5.0852165222,0.000815647,240.7510070801,896.9660644531,7.625784874,3.9155755043,4.2822585106,4.6964449883,153.2619171143,811.0515136719,6.0386962891,7.4925107956,2.7929403782,12.3330402374,159.1234893799,858.1532592773,11.0365428925,10.806098938,5.2360024452,15.7193107605,194.0291748047,820.3352050781,18.9953746796,19.9693412781,5.789358139,12.4027414322,211.4950256348,738.4582519531,22.5143947601,29.7193870544,6.8266272545,3.8911073208,231.3393554688,497.7737426758
0.6390999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008156395,240.7510070801,896.9672241211,7.6248874664,3.9155218601,4.2816729546,4.6970734596,153.2613983154,811.0758666992,6.0379667282,7.4917845726,2.7927031517,12.3334951401,159.1159210205,858.1821289062,11.0305786133,10.8041887283,5.2351589203,15.7231903076,193.9775695801,820.4744262695,18.9957275391,19.9656143188,5.7898726463,12.4126491547,211.4936981201,738.5953369141,22.5193252563,29.7171134949,6.8280177116,3.8920946121,231.3240203857,497.944152832
0.6399999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008156312,240.7510070801,896.9674072266,7.6239995956,3.9154706001,4.2810878754,4.6977009773,153.2608795166,811.1009521484,6.0372262001,7.4910745621,2.792573452,12.3340892792,159.1105957031,858.2024536133,11.0246152878,10.8023090363,5.234038353,15.726193428,193.9729309082,820.4705810547,18.996679306,19.9619274139,5.7902874947,12.410443306,211.5010986328,738.5411376953,22.5251617432,29.7151851654,6.8293404579,3.8927302361,231.3550262451,497.7549133301
0.6408999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008156234,240.7510070801,896.9672851562,7.6232895851,3.9154243469,4.2800693512,4.698759079,153.2603759766,811.1393432617,6.0351600647,7.4898405075,2.7921040058,12.3357973099,159.1056060791,858.2607421875,11.013589859,10.7984857559,5.232023716,15.7301244736,193.9756774902,820.6047973633,18.9937400818,19.9535999298,5.7907495499,12.4249229431,211.499710083,738.5902099609,22.5390357971,29.7099647522,6.8326001167,3.894698143,231.3305664062,497.8673706055
0.6417999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008156157,240.7510070801,896.9659423828,7.6224036217,3.9153723717,4.2794699669,4.6994066238,153.2598724365,811.1685791016,6.0343394279,7.4890937805,2.7919595242,12.3366737366,159.1005096436,858.2790527344,11.0074043274,10.7964982986,5.2309303284,15.7328166962,194.033416748,820.637512207,18.9945812225,19.9498310089,5.7911643982,12.429192543,211.4959106445,738.6097412109,22.5443706512,29.7077674866,6.8341321945,3.8951940536,231.3361053467,497.924987793
0.6426999999999988,3.7471554279,0.0863199979,5.0852165222,0.000815608,240.7510070801,896.9661254883,7.6215515137,3.9153215885,4.2791728973,4.6997470856,153.2593688965,811.1913452148,6.0339565277,7.4886832237,2.7922544479,12.3351449966,159.0947570801,858.3610229492,11.0023069382,10.7951431274,5.2298908234,15.735783577,193.9648132324,820.642578125,18.9946174622,19.9469623566,5.7922596931,12.4253349304,211.4741973877,738.5965576172,22.5488300323,29.7064113617,6.8351359367,3.8957083225,231.334854126,497.8507995605
0.6435999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008156002,240.7510070801,896.9664306641,7.620677948,3.9152693748,4.2784352303,4.7005343437,153.2588348389,811.2199707031,6.032579422,7.4877486229,2.791998148,12.3363199234,159.0897521973,858.3951416016,10.9939861298,10.7924623489,5.2283620834,15.7399902344,193.9614257812,820.7132568359,18.9938869476,19.9412593842,5.7921910286,12.4351224899,211.4703979492,738.6483154297,22.5579948425,29.7026958466,6.8375606537,3.8969833851,231.3396911621,497.9066772461
0.6444999999999989,3.7471554279,0.0863199979,5.0852165222,0.0008155928,240.7510070801,896.9669189453,7.6198077202,3.9152200222,4.2778673172,4.70114851,153.2583465576,811.2487792969,6.031847477,7.4870519638,2.7918682098,12.337143898,159.0848083496,858.4201660156,10.9880514145,10.790602684,5.2274384499,15.7432365417,193.9501800537,820.7855224609,18.9941730499,19.9376277924,5.7928752899,12.4340581894,211.4879302979,738.6150512695,22.5652503967,29.7013988495,6.8386254311,3.8972351551,231.3431091309,497.8980102539
0.6453999999999989,3.7471554279,0.0863199979,5.0852165222,0.0008155855,240.7510070801,896.9658813477,7.6189417839,3.915169239,4.2773032188,4.7017555237,153.2576141357,811.2724609375,6.0301094055,7.4862780571,2.7910687923,12.3386106491,159.0826568604,858.3776245117,10.9777860641,10.7874717712,5.2255215645,15.7461967468,193.9640350342,820.8405151367,18.9926967621,19.9305171967,5.7931962013,12.4411277771,211.4642028809,738.6439208984,22.575717926,29.696346283,6.8419861794,3.8989408016,231.3625183105,497.7608642578
0.6462999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008155782,240.7510070801,896.9658203125,7.6180744171,3.9151186943,4.2767353058,4.7023673058,153.2570648193,811.2962036133,6.0291261673,7.4855690002,2.7907657623,12.341381073,159.0774078369,858.4238891602,10.9695568085,10.7848968506,5.2239770889,15.7516479492,194.0679779053,820.9735107422,18.9917984009,19.9248161316,5.793466568,12.4438705444,211.49659729,738.5118408203,22.5865306854,29.6930179596,6.8442368507,3.899708271,231.3108825684,498.0635375977
0.6471999999999988,3.7471554279,0.0863199979,5.0852165222,0.000815571,240.7510070801,896.9670410156,7.6172208786,3.9150671959,4.2761707306,4.7029795647,153.2565917969,811.3260498047,6.0284047127,7.4848732948,2.7906360626,12.3451824188,159.0695648193,858.4503173828,10.9635887146,10.7830295563,5.2231993675,15.7537136078,194.0054779053,821.1304931641,18.9916915894,19.9213676453,5.7941975594,12.4462451935,211.4923706055,738.541015625,22.5895938873,29.6910743713,6.8450570107,3.9009706974,231.3238067627,497.9842529297
0.6480999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008155642,240.7510070801,896.9670410156,7.616361618,3.9150185585,4.2756094933,4.7035837173,153.2560882568,811.3479003906,6.0276837349,7.4841804504,2.7906172276,12.3449459076,159.0659790039,858.4722290039,10.9576644897,10.7811870575,5.22189188,15.7596921921,193.9486846924,821.0604858398,18.9928321838,19.9178619385,5.7946624756,12.452960968,211.490737915,738.7052001953,22.5974178314,29.6892127991,6.8464169502,3.9016063213,231.3278656006,497.919128418
0.6489999999999988,3.7471554279,0.0863199979,5.0852165222,0.000815557,240.7510070801,896.9653930664,7.6155414581,3.9149677753,4.2750754356,4.7041316032,153.2555541992,811.3607788086,6.0274605751,7.4836001396,2.7908637524,12.3416233063,159.0585632324,858.5612182617,10.9538593292,10.7799634933,5.2213654518,15.7608642578,193.8694915771,821.1256103516,18.993478775,19.9159488678,5.7949528694,12.4594593048,211.4550476074,738.7350463867,22.6021938324,29.6884689331,6.8475866318,3.9013245106,231.3444671631,497.7157897949
0.6498999999999988,3.7471554279,0.0863199979,5.0852165222,0.000815551,240.7510070801,896.9655151367,7.6146845818,3.9149169922,4.2745184898,4.7047352791,153.2550354004,811.3835449219,6.0267415047,7.4829101562,2.7903654575,12.3422889709,159.0556182861,858.486328125,10.947924614,10.778131485,5.2203874588,15.7640838623,193.8634033203,821.1802978516,18.99451828,19.9121704102,5.7954740524,12.4551906586,211.4743347168,738.6329345703,22.6041488647,29.68633461,6.8485097885,3.9025294781,231.3359375,497.9526062012
0.6507999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008155443,240.7509765625,896.9658813477,7.6138324738,3.914867878,4.2750754356,4.7042613029,153.2545166016,811.3421020508,6.0304641724,7.4838123322,2.7910077572,12.344168663,159.0499420166,858.4767456055,10.9583501816,10.7817420959,5.2229566574,15.7546796799,193.9419555664,821.0435180664,19.0025596619,19.9228076935,5.7959661484,12.4453811646,211.4598083496,738.5479125977,22.585641861,29.6946258545,6.8429746628,3.899664402,231.3192901611,497.8269348145
0.6516999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008155376,240.7509765625,896.9656982422,7.6129870415,3.9148161411,4.2745132446,4.7048683167,153.2540283203,811.3715209961,6.0297346115,7.4831142426,2.790989399,12.3439388275,159.0463409424,858.4985351562,10.952507019,10.7798976898,5.2219605446,15.7599983215,193.9109344482,821.1381225586,19.0038375854,19.9194335938,5.7966079712,12.4570169449,211.4430999756,738.6868896484,22.5900745392,29.693031311,6.8439445496,3.9002687931,231.3052825928,498.2329711914
0.6525999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008155316,240.7509765625,896.9671020508,7.6121382713,3.9147665501,4.2739496231,4.705476284,153.2535095215,811.3922729492,6.0290131569,7.4824261665,2.791138649,12.3426713943,159.0387573242,858.5942382812,10.9466028214,10.7780628204,5.2211594582,15.7611608505,193.9128570557,821.2379150391,19.0039691925,19.9158840179,5.7974462509,12.4522600174,211.4754638672,738.6870117188,22.5981750488,29.6910572052,6.8457288742,3.9004678726,231.3085174561,498.1349487305
0.6534999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008155251,240.7509765625,896.9652099609,7.6112751961,3.9147152901,4.2733893394,4.7060842514,153.2530059814,811.4240112305,6.0283031464,7.4817247391,2.7910175323,12.3434772491,159.0338897705,858.6133422852,10.9407129288,10.7762365341,5.2198352814,15.7651548386,193.9246520996,821.2250976562,19.0041637421,19.9119243622,5.7976050377,12.4518499374,211.5016174316,738.5494384766,22.6013584137,29.6885681152,6.847325325,3.9013640881,231.3105010986,498.212677002
0.6543999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008155189,240.7509765625,896.9652099609,7.6104278564,3.9146676064,4.2728338242,4.7066860199,153.2525177002,811.444152832,6.0273299217,7.4810285568,2.7907168865,12.3444662094,159.0289916992,858.6478271484,10.9324903488,10.7736778259,5.2183351517,15.7695531845,193.6727905273,821.3782348633,19.0033130646,19.9063587189,5.7981472015,12.4614524841,211.4639587402,738.6697998047,22.6120605469,29.6851425171,6.8499016762,3.9026470184,231.2965393066,498.2049560547
0.6552999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008155127,240.7509765625,896.965637207,7.609577179,3.9146158695,4.2722740173,4.7072896957,153.2520294189,811.4706420898,6.0266189575,7.4803328514,2.7902104855,12.3501243591,159.0257568359,858.6003417969,10.9266548157,10.7718582153,5.2177433968,15.7703723907,193.7391967773,821.5523071289,19.0034198761,19.9029827118,5.7983980179,12.4627847672,211.4578552246,738.6772460938,22.6152133942,29.6830940247,6.8508296013,3.903645277,231.3133087158,498.0015563965
0.6561999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008155067,240.7509765625,896.965637207,7.6087341309,3.9145665169,4.2717175484,4.7078919411,153.2515106201,811.4962158203,6.025914669,7.4796452522,2.790088892,12.3477983475,159.0209350586,858.6194458008,10.9207839966,10.7700452805,5.2166595459,15.7736740112,193.7314910889,821.4541015625,19.0030879974,19.8992347717,5.798746109,12.4682617188,211.4445953369,738.7196655273,22.6231422424,29.6813240051,6.8522763252,3.9039525986,231.3086547852,498.1612854004
0.6570999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008155006,240.7509765625,896.965637207,7.6079392433,3.9145202637,4.2712364197,4.7084827423,153.2510375977,811.5393676758,6.0241966248,7.4788999557,2.7900547981,12.3472204208,159.014251709,858.7308349609,10.9106140137,10.7669849396,5.214430809,15.7800168991,193.8879547119,821.5040893555,19.001537323,19.8921489716,5.7993717194,12.4730272293,211.4803009033,738.5931396484,22.6341514587,29.6769199371,6.8549265862,3.9054312706,231.3056793213,498.2487487793
0.6579999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008154948,240.7509765625,896.965637207,7.6070885658,3.9144685268,4.2706780434,4.709084034,153.25050354,811.5570678711,6.0234932899,7.4782071114,2.7899358273,12.3480205536,159.0099334717,858.7545166016,10.9047937393,10.7651691437,5.2136039734,15.78353405,193.8752441406,821.5722045898,19.0018405914,19.8886146545,5.8000841141,12.4759979248,211.460723877,738.7164916992,22.6415042877,29.6751976013,6.8562588692,3.9057826996,231.3047943115,498.1324462891
0.6588999999999988,3.7471554279,0.0863199979,5.0852165222,0.000815489,240.7509765625,896.9655151367,7.6062560081,3.914419651,4.2701153755,4.7096920013,153.2500152588,811.5819702148,6.0227899551,7.4775209427,2.7898077965,12.348690033,159.0052337646,858.7723388672,10.8990335464,10.7633752823,5.2127733231,15.7889986038,193.7014160156,821.7575683594,19.0020942688,19.8853263855,5.8001079559,12.4785518646,211.4584503174,738.6766357422,22.6459941864,29.6729946136,6.8580298424,3.9064879417,231.2878875732,498.4935913086
0.6597999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008154831,240.7509765625,896.9654541016,7.6054124832,3.91437006,4.269548893,4.7103009224,153.24949646,811.614440918,6.0218324661,7.4768161774,2.7895212173,12.3498125076,159.000213623,858.8094482422,10.8908500671,10.7608394623,5.2109956741,15.7893037796,193.7191009521,821.7254638672,19.0010375977,19.8795623779,5.8004336357,12.4847383499,211.4595489502,738.6257324219,22.6534938812,29.6694717407,6.8597135544,3.9083654881,231.3029327393,498.1939086914
0.6606999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008154721,240.7509765625,896.9655151367,7.6045718193,3.9143197536,4.2710957527,4.7088346481,153.2490234375,811.5427856445,6.0281805992,7.4788827896,2.7903447151,12.3511362076,158.9963378906,858.686706543,10.9103651047,10.7679786682,5.2158408165,15.7757015228,193.7532348633,821.5608520508,19.0147666931,19.8984775543,5.8012375832,12.4639225006,211.4459838867,738.6654052734,22.6215896606,29.6834201813,6.8513460159,3.9026885033,231.2872314453,498.405670166
0.6615999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008154674,240.7509765625,896.965637207,7.6037373543,3.9142718315,4.2705402374,4.7094330788,153.2485351562,811.5686645508,6.027484417,7.4781951904,2.7902231216,12.3519306183,158.9914855957,858.7072753906,10.9046096802,10.7661800385,5.2146019936,15.7805252075,193.6937103271,821.6369018555,19.0155773163,19.8950271606,5.8020253181,12.4653749466,211.4421386719,738.6734619141,22.626373291,29.6817760468,6.8521623611,3.9036476612,231.3086090088,498.2561340332
0.6624999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008154623,240.7509765625,896.9655151367,7.602909565,3.9142243862,4.2699890137,4.7100281715,153.2480316162,811.5842895508,6.02653265,7.4775042534,2.7899267673,12.3511600494,158.9860076904,858.7388916016,10.896320343,10.7636451721,5.2129969597,15.7825536728,193.778717041,821.6527709961,19.0139312744,19.8891868591,5.8023781776,12.4724941254,211.457824707,738.6536254883,22.636182785,29.6783123016,6.8545460701,3.9045934677,231.3120422363,498.0130310059
0.6633999999999988,3.7471554279,0.0863199979,5.0852165222,0.000815457,240.7509765625,896.9655151367,7.6020746231,3.9141745567,4.2694377899,4.7106223106,153.247543335,811.6135253906,6.0258355141,7.4768295288,2.7898077965,12.3519115448,158.9820404053,858.7518310547,10.8906116486,10.7618637085,5.2121348381,15.7877664566,193.618560791,821.7907714844,19.0149326324,19.885974884,5.802857399,12.4763288498,211.4331817627,738.723815918,22.6406269073,29.6767787933,6.8556332588,3.9052913189,231.2911987305,498.3762207031
0.6642999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008154517,240.7509765625,896.9655151367,7.6012935638,3.9141292572,4.2688732147,4.7112317085,153.2470397949,811.6350708008,6.0251102448,7.4761333466,2.7896883488,12.3544168472,158.97706604,858.7791137695,10.884926796,10.7600727081,5.2111735344,15.7905254364,193.6168670654,821.8415527344,19.0150356293,19.8825111389,5.8032078743,12.4765129089,211.479675293,738.6804199219,22.647819519,29.6745700836,6.8575773239,3.9055585861,231.2795715332,498.5203552246
0.6651999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008154467,240.7509765625,896.9655761719,7.6004567146,3.914080143,4.268321991,4.7118268013,153.2465820312,811.6661987305,6.0244145393,7.4754505157,2.7895724773,12.355225563,158.9722442627,858.8000488281,10.8791866302,10.7582931519,5.2102131844,15.7932672501,193.6138000488,821.8954467773,19.0156898499,19.8790340424,5.8038020134,12.47681427,211.4792022705,738.5946044922,22.6512355804,29.6728229523,6.8580245972,3.9068453312,231.294342041,498.4085388184
0.6660999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008154417,240.7509765625,896.9656982422,7.5996127129,3.9140305519,4.2677621841,4.7124347687,153.2460479736,811.6875,6.0236201286,7.4747524261,2.7894368172,12.3560733795,158.9674377441,858.8297119141,10.8731498718,10.7564249039,5.2091770172,15.7961683273,193.6094818115,821.9475097656,19.015504837,19.8752708435,5.8038444519,12.4873008728,211.4378051758,738.6953125,22.6572723389,29.670835495,6.8597426414,3.9071371555,231.2948760986,498.1590881348
0.6669999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008154367,240.7509765625,896.9656982422,7.5987930298,3.9139816761,4.2672128677,4.7130260468,153.2455749512,811.7154541016,6.0220355988,7.4740166664,2.7890431881,12.3572177887,158.9626159668,858.8637084961,10.8631715775,10.7534532547,5.2075324059,15.8023138046,193.6157989502,822.2040405273,19.0129203796,19.8680686951,5.8043265343,12.4917173386,211.4230651855,738.7769775391,22.6687011719,29.6656112671,6.8626151085,3.9094948769,231.2733001709,498.3732299805
0.6678999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008154321,240.7509765625,896.965637207,7.5979714394,3.9139347076,4.2666635513,4.7136182785,153.2451171875,811.7379760742,6.0210895538,7.4733319283,2.7887544632,12.3581829071,158.9579162598,858.8904418945,10.8550195694,10.7509527206,5.205906868,15.8053922653,193.7645568848,822.1072387695,19.0118083954,19.8625526428,5.8044099808,12.493478775,211.4179534912,738.6981201172,22.6798477173,29.6622905731,6.8654093742,3.909714222,231.2926025391,498.4742736816
0.6687999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008154275,240.7509765625,896.965637207,7.5971884727,3.9138860703,4.2661538124,4.714179039,153.2445831299,811.7690429688,6.0195865631,7.4726009369,2.7884738445,12.3591442108,158.950012207,858.9332275391,10.8460865021,10.7483673096,5.2042608261,15.8096427917,193.7619018555,822.1865844727,19.0100231171,19.8565578461,5.8047542572,12.4991149902,211.4223175049,738.719909668,22.6889953613,29.6584014893,6.8676595688,3.9113974571,231.2690582275,498.5960083008
0.6696999999999987,3.7471554279,0.0863199979,5.0852165222,0.000815423,240.7509765625,896.965637207,7.5963788033,3.9138395786,4.2656092644,4.7147665024,153.2441253662,811.7922973633,6.0188975334,7.4719347954,2.7883563042,12.3599586487,158.9452362061,858.9495239258,10.8403873444,10.7466077805,5.2033033371,15.8123550415,193.7587890625,822.2392578125,19.0111904144,19.8531532288,5.8054637909,12.5074367523,211.4691162109,738.7693481445,22.6945934296,29.6566543579,6.8690710068,3.9117171764,231.2798614502,498.5517272949
0.6705999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008154183,240.7509765625,896.965637207,7.5955672264,3.9137923717,4.2650632858,4.7153534889,153.243637085,811.8217163086,6.0182094574,7.4712648392,2.7882413864,12.3589296341,158.940612793,858.9664916992,10.8347139359,10.7448472977,5.2022800446,15.8134565353,193.6735076904,822.2372436523,19.0110092163,19.8499641418,5.8059439659,12.5116577148,211.4465332031,738.7329101562,22.6982002258,29.6551170349,6.8697223663,3.912715435,231.282119751,497.8098144531
0.6714999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008154142,240.7509765625,896.9656982422,7.5947537422,3.9137434959,4.264518261,4.7159433365,153.2431335449,811.8460083008,6.0175209045,7.4705910683,2.788128376,12.359705925,158.9358673096,858.9862670898,10.828962326,10.7430944443,5.2012782097,15.8187761307,193.7111206055,822.3049316406,19.0111865997,19.8463096619,5.8061842918,12.5111875534,211.4436950684,738.7063598633,22.7095603943,29.6533088684,6.8717246056,3.912409544,231.2866363525,498.2633056641
0.6723999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008154107,240.7509765625,896.965637207,7.593940258,3.9136953354,4.2639379501,4.7165570259,153.2426605225,811.8621826172,6.0176439285,7.4699649811,2.7884292603,12.3599729538,158.932220459,859.0537719727,10.8264465332,10.7421588898,5.2012805939,15.81690979,193.71925354,822.4782104492,19.0132274628,19.8453426361,5.8067774773,12.5099782944,211.4445037842,738.6766357422,22.7058868408,29.6526947021,6.8710641861,3.9136841297,231.2754669189,498.6332092285
0.6732999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008154063,240.7509765625,896.9655151367,7.5931458473,3.9136500359,4.2633991241,4.7171378136,153.2421875,811.8811035156,6.0169596672,7.4693017006,2.7883150578,12.3607406616,158.9274597168,859.0808105469,10.8207626343,10.7404232025,5.2001261711,15.8195810318,193.6613006592,822.3723754883,19.0132236481,19.8418960571,5.8072609901,12.5150871277,211.434387207,738.7014770508,22.7115592957,29.651096344,6.8725838661,3.91391325,231.2669830322,498.5831298828
0.6741999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008154024,240.7509765625,896.9655761719,7.5923910141,3.9136044979,4.2628488541,4.7177329063,153.2416992188,811.9140625,6.0143055916,7.4684782028,2.7875928879,12.3622779846,158.9227294922,859.1325073242,10.8052482605,10.735915184,5.1970777512,15.8258008957,193.7330932617,822.4761962891,19.0080547333,19.8304595947,5.8074626923,12.5242862701,211.4436950684,738.7435302734,22.7329921722,29.6432037354,6.8777861595,3.9164047241,231.2795562744,498.5887451172
0.6750999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008153983,240.7509765625,896.9655761719,7.5916047096,3.9135580063,4.2623066902,4.718316555,153.2412109375,811.9411621094,6.0136270523,7.4678115845,2.7872314453,12.3610925674,158.9164428711,859.0891723633,10.7995634079,10.7341775894,5.1961841583,15.831152916,193.6639862061,822.6283569336,19.0091171265,19.8270740509,5.8077907562,12.5283460617,211.4385528564,738.7596435547,22.7384433746,29.6414604187,6.8794074059,3.9166269302,231.2793121338,498.4819946289
0.6759999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008153944,240.7509765625,896.965637207,7.590816021,3.9135127068,4.2617206573,4.7189154625,153.240737915,811.952331543,6.0129451752,7.4671421051,2.7870981693,12.366153717,158.9116668701,859.1232910156,10.7939949036,10.7324609756,5.1951951981,15.8335523605,193.7829589844,822.5755004883,19.0094966888,19.8237037659,5.808359623,12.5368089676,211.4217681885,738.9031982422,22.7422332764,29.6398677826,6.8798313141,3.9176087379,231.2708282471,498.4320373535
0.6768999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008153905,240.7509765625,896.9666137695,7.5900263786,3.9134674072,4.2611718178,4.7195038795,153.2402496338,811.9718017578,6.0122613907,7.4664707184,2.7869877815,12.3669281006,158.9069366455,859.1466674805,10.7883367538,10.7307319641,5.1942539215,15.836224556,193.7799835205,822.6299438477,19.009595871,19.8202819824,5.8090744019,12.5308847427,211.4259338379,738.7753295898,22.7459373474,29.6379966736,6.8808693886,3.9184193611,231.2734832764,498.6129760742
0.6777999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008153868,240.7509765625,896.9667358398,7.589246273,3.9134209156,4.2606248856,4.7200913429,153.2397613525,812.0025024414,6.0115809441,7.4657959938,2.7869012356,12.3624410629,158.9033203125,859.1524658203,10.7826538086,10.7289857864,5.1933531761,15.8377332687,193.5573577881,822.8037719727,19.0096721649,19.8168468475,5.8089513779,12.5396509171,211.4302368164,738.7711791992,22.7537746429,29.6357364655,6.882941246,3.9190542698,231.2579193115,498.692779541
0.6786999999999987,3.7471554279,0.0863199979,5.0852169991,0.0008153831,240.7509765625,896.9656982422,7.5884609222,3.9133765697,4.2600798607,4.7206778526,153.2393035889,812.0324707031,6.0106406212,7.4651179314,2.7866210938,12.3633928299,158.8986053467,859.17578125,10.7745676041,10.7265300751,5.1919579506,15.8393726349,193.6502990723,822.8281860352,19.008436203,19.8113861084,5.8094615936,12.5423784256,211.4551544189,738.7781982422,22.7604351044,29.6323490143,6.8848853111,3.9203336239,231.2596893311,498.7294311523
0.6795999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008153794,240.7509765625,896.9657592773,7.5876836777,3.9133298397,4.259534359,4.7212610245,153.2388153076,812.0563354492,6.0099644661,7.4644508362,2.7865114212,12.3673524857,158.8935394287,859.2164306641,10.7689256668,10.7248010635,5.1909127235,15.8438968658,193.6206970215,822.8459472656,19.0087203979,19.8080234528,5.8098068237,12.5499706268,211.4252319336,738.8685302734,22.7688770294,29.6305751801,6.8864130974,3.9206068516,231.2731781006,498.6095581055
0.6804999999999988,3.7471554279,0.0863199979,5.0852165222,0.0008153762,240.7509765625,896.965637207,7.5869102478,3.9132847786,4.2589907646,4.721842289,153.2383422852,812.0734863281,6.0084571838,7.4637331963,2.7861423492,12.3684339523,158.8887786865,859.2537841797,10.7591199875,10.7219409943,5.1891036034,15.8485813141,193.6164245605,822.9318237305,19.0064964294,19.8012943268,5.8101429939,12.5507116318,211.4254455566,738.8477172852,22.7796192169,29.6259689331,6.8893494606,3.9222521782,231.2494506836,498.7691345215
0.6813999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008153729,240.7509765625,896.9657592773,7.5861353874,3.9132390022,4.2584476471,4.722424984,153.2378845215,812.099609375,6.0077810287,7.4630613327,2.7860326767,12.3692035675,158.8841400146,859.2725219727,10.7534914017,10.7202186584,5.1881666183,15.8508329391,193.6224822998,822.9659423828,19.0065612793,19.797876358,5.8103518486,12.5576591492,211.409576416,738.7940063477,22.784286499,29.6240596771,6.8904523849,3.9230613708,231.2741699219,498.6440124512
0.6822999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008153695,240.7509765625,896.9656982422,7.585395813,3.9131963253,4.2578878403,4.7230267525,153.2373809814,812.1259155273,6.0070557594,7.4623756409,2.786080122,12.3697919846,158.8815765381,859.3264770508,10.7478351593,10.7184686661,5.1872329712,15.8572406769,193.7875671387,823.0523681641,19.0073299408,19.79438591,5.811355114,12.5593643188,211.4344024658,738.8281860352,22.79164505,29.6223983765,6.891813755,3.9230277538,231.2582550049,498.7492370605
0.6831999999999987,3.7471554279,0.0863199979,5.0852165222,0.000815367,240.7509765625,896.9657592773,7.584634304,3.9131531715,4.2573485374,4.7236065865,153.236907959,812.1502075195,6.0063800812,7.4617204666,2.7858939171,12.3724498749,158.8768768311,859.3049316406,10.7421751022,10.7167491913,5.1862864494,15.8561382294,193.5575866699,823.084777832,19.0075302124,19.7909984589,5.8115115166,12.5602769852,211.3995056152,738.8674926758,22.7963027954,29.6205062866,6.8933849335,3.9237599373,231.2564239502,498.7088623047
0.6840999999999987,3.7471554279,0.0863199979,5.0852165222,0.0008153638,240.7509765625,896.9656982422,7.5838575363,3.9131066799,4.2568092346,4.7241859436,153.2364349365,812.1708984375,6.0054521561,7.4610443115,2.7855091095,12.3713874817,158.8697814941,859.3392944336,10.7340526581,10.7143192291,5.1849827766,15.863489151,193.6849517822,823.3130493164,19.0060558319,19.7854976654,5.8118462563,12.570110321,211.4050292969,738.9174804688,22.8054046631,29.6172657013,6.89534235,3.924829483,231.2587585449,498.6369018555
