ag,PCP_t1,ACC_t1,LWP_t1,IWP_t1,OLR_t1,OSR_t1,PCP_t2,ACC_t2,LWP_t2,IWP_t2,OLR_t2,OSR_t2,PCP_t3,ACC_t3,LWP_t3,IWP_t3,OLR_t3,OSR_t3,PCP_t4,ACC_t4,LWP_t4,IWP_t4,OLR_t4,OSR_t4,PCP_t5,ACC_t5,LWP_t5,IWP_t5,OLR_t5,OSR_t5,PCP_t6,ACC_t6,LWP_t6,IWP_t6,OLR_t6,OSR_t6
504.64500000000135,3.7471554279,0.0863199979,5.0852198601,0.000813283,240.7512969971,896.9647216797,8.4978551865,3.9704284668,4.6755642891,4.2468385696,153.9384918213,800.162902832,6.3831205368,7.9712500572,2.9599387646,11.6450328827,165.3932495117,837.6723022461,14.9009304047,12.3189525604,5.6496739388,13.7048368454,202.5647888184,800.7749633789,16.0978450775,21.3440818787,5.1093401909,11.6908588409,212.3441314697,749.2620849609,21.211435318,29.9337158203,6.6425862312,3.858038187,231.8065338135,493.0224609375
505.7960000000013,3.7471554279,0.0863199979,5.0852198601,0.0008131567,240.7512969971,896.9644775391,8.5036334991,3.9708096981,4.6779508591,4.2440443039,153.943939209,800.1243896484,6.3853635788,7.9741292,2.9617784023,11.6446352005,165.4337463379,837.556640625,14.9112653732,12.3278675079,5.6476898193,13.7013721466,202.4306945801,800.6273193359,16.0784416199,21.3441238403,5.1062097549,11.6947536469,212.3032684326,749.4095458984,21.2178096771,29.9307022095,6.6446537971,3.8591594696,231.7752227783,493.3649597168
506.9470000000013,3.7471554279,0.0863199979,5.0852203369,0.0008130314,240.7512969971,896.9611816406,8.5093774796,3.9711909294,4.6803860664,4.2412624359,153.9494018555,800.11328125,6.3876094818,7.9769887924,2.9638545513,11.6483345032,165.478805542,837.521484375,14.9214553833,12.3367204666,5.6457500458,13.6966619492,202.5887451172,800.6653442383,16.0613098145,21.3444576263,5.1036410332,11.6984081268,212.3493499756,749.4638671875,21.2219352722,29.9284057617,6.6460752487,3.8597655296,231.7731323242,493.2815856934
508.0980000000013,3.7471554279,0.0863199979,5.0852203369,0.0008129068,240.7512969971,896.9611206055,8.5151252747,3.9715733528,4.6827192307,4.2385020256,153.9549255371,800.073425293,6.3898425102,7.9798445702,2.9653861523,11.6337337494,165.5185699463,837.3151245117,14.934047699,12.3456602097,5.6445293427,13.6883153915,202.6076812744,800.7268066406,16.0440750122,21.3450565338,5.1011533737,11.7004308701,212.29347229,749.6104736328,21.2252807617,29.9259471893,6.6476516724,3.8607048988,231.783493042,493.3057556152
509.24900000000133,3.7471554279,0.0863199979,5.0852203369,0.0008127831,240.7512969971,896.9608764648,8.5208702087,3.971955061,4.6850686073,4.2357578278,153.9604034424,800.040222168,6.392083168,7.9826917648,2.967569828,11.6278657913,165.561050415,837.2604980469,14.9423103333,12.3543519974,5.6423940659,13.6781892776,202.6007537842,800.8137817383,16.0241279602,21.3442764282,5.0983982086,11.7031641006,212.3442077637,749.66015625,21.2324810028,29.9227333069,6.6498718262,3.861771822,231.7729187012,493.3949279785
510.40000000000134,3.7471554279,0.0863199979,5.0852208138,0.0008126597,240.7512969971,896.9631347656,8.5264205933,3.9723296165,4.6874117851,4.2330155373,153.9657592773,800.0015258789,6.3943777084,7.9855270386,2.9692196846,11.6178693771,165.5978546143,837.1239013672,14.9543542862,12.3633079529,5.6409444809,13.6759872437,202.6514129639,800.88671875,16.0090408325,21.3452796936,5.0955386162,11.7067632675,212.291885376,749.7432250977,21.236946106,29.9211502075,6.6508626938,3.8621659279,231.8130950928,493.0036315918
511.55100000000135,3.7471554279,0.0863199979,5.0852208138,0.0008125373,240.7512969971,896.9611816406,8.532160759,3.9727127552,4.6897358894,4.2302851677,153.971282959,799.9735107422,6.3965988159,7.988342762,2.9707252979,11.6177778244,165.6467132568,836.9179077148,14.9635295868,12.371972084,5.6394076347,13.6641759872,202.6150817871,801.1343994141,15.9913702011,21.3450603485,5.0930829048,11.7099628448,212.308013916,749.887512207,21.2415084839,29.9182167053,6.6526050568,3.8635523319,231.8095397949,493.0309143066
512.7020000000014,3.7471554279,0.0863199979,5.0852208138,0.0008124154,240.7512969971,896.9611206055,8.5378980637,3.9730944633,4.6920595169,4.227558136,153.9766540527,799.9428100586,6.3988332748,7.9911556244,2.9726643562,11.6087322235,166.3955688477,836.8469238281,14.9718208313,12.3806409836,5.6368837357,13.6649608612,202.6574401855,800.8924560547,15.9755496979,21.3449554443,5.0907840729,11.7093696594,212.2920074463,749.9600830078,21.247549057,29.9159450531,6.6539268494,3.8643069267,231.7885437012,493.142364502
513.8530000000013,3.7471554279,0.0863199979,5.0852208138,0.0008122944,240.7512969971,896.9607543945,8.5435838699,3.9734766483,4.6944284439,4.2248325348,153.9821777344,799.9219360352,6.4010658264,7.9939665794,2.9741139412,11.6124897003,166.4355010986,836.6778564453,14.980969429,12.3893260956,5.6350998878,13.6528911591,202.6598815918,801.1184692383,15.9589958191,21.3449707031,5.088075161,11.7141771317,212.3524169922,750.015625,21.2524967194,29.9133110046,6.6562218666,3.8647556305,231.7936248779,493.0283813477
515.0040000000014,3.7471554279,0.0863199979,5.0852212906,0.0008121743,240.7512969971,896.9609985352,8.5492887497,3.9738566875,4.6971378326,4.2217245102,153.9876251221,799.8786621094,6.4037866592,7.997189045,2.9759469032,11.6016111374,166.4789123535,836.5456542969,14.9902772903,12.3986082077,5.6334066391,13.6472301483,202.6845550537,801.0518188477,15.9420337677,21.3455467224,5.0858650208,11.7105922699,212.3257293701,750.1237182617,21.2565021515,29.9116230011,6.6568861008,3.8654568195,231.7948303223,493.2465820312
516.1550000000013,3.7471554279,0.0863199979,5.0852212906,0.0008120546,240.7512969971,896.9630126953,8.5549602509,3.9742348194,4.6994357109,4.2190232277,153.9930419922,799.8532714844,6.406018734,7.9999761581,2.9776713848,11.6087179184,166.5161743164,836.4431762695,14.9982252121,12.4072227478,5.63042593,13.6017999649,202.6740264893,801.0161132812,15.8998832703,21.3376064301,5.0807685852,11.7332668304,212.2954101562,750.3679199219,21.279417038,29.9016685486,6.6634526253,3.8691904545,231.7756195068,493.3997497559
517.3060000000014,3.7471554279,0.0863199979,5.0852217674,0.0008119352,240.7512969971,896.9630737305,8.5607204437,3.9746212959,4.701728344,4.2163219452,153.9985198975,799.8167724609,6.408208847,8.0027656555,2.9796562195,11.6033411026,166.5513000488,836.4327392578,15.0070323944,12.415802002,5.629234314,13.6363763809,202.6860809326,801.4298706055,15.9090766907,21.3450241089,5.0806155205,11.7181224823,212.3286743164,750.2151489258,21.2675590515,29.9062747955,6.6601424217,3.8677351475,231.7888946533,493.1342773438
518.4570000000014,3.7471554279,0.0863199979,5.0852217674,0.0008118168,240.7512969971,896.9641723633,8.5665025711,3.9750077724,4.7040038109,4.2136359215,154.0039825439,799.7881469727,6.4104094505,8.0055341721,2.9808819294,11.5931749344,166.5969848633,836.1944580078,15.0139970779,12.4242925644,5.6268930435,13.6265029907,202.6597137451,801.4613647461,15.8941640854,21.3447685242,5.0788526535,11.7203960419,212.344329834,750.1714477539,21.2709026337,29.9042453766,6.6617708206,3.8684661388,231.7798461914,493.3290100098
519.6080000000013,3.7471554279,0.0863199979,5.0852217674,0.0008116989,240.7512969971,896.9642333984,8.5723104477,3.9753997326,4.7062320709,4.2109556198,154.0094146729,799.7404785156,6.4126110077,8.0083141327,2.9829008579,11.5895547867,166.6347961426,836.16796875,15.0216617584,12.4328327179,5.6246771812,13.6217622757,202.5800628662,801.416015625,15.8761444092,21.3440132141,5.0761318207,11.7248926163,212.3384399414,750.377746582,21.2770843506,29.9011859894,6.6634597778,3.8695869446,231.7855377197,493.2180175781
520.7590000000014,3.7471554279,0.0863199979,5.0852217674,0.0008115818,240.7512969971,896.9660644531,8.5741910934,3.9756581783,4.7020869255,4.2147889137,154.0148010254,799.9450683594,6.4015054703,8.0034036636,2.9809231758,11.5913105011,166.6743011475,836.0933227539,15.0147771835,12.4261426926,5.6195640564,13.6296596527,202.7220916748,801.5863647461,15.8682308197,21.325378418,5.0767450333,11.7411804199,212.3160095215,750.3884887695,21.3125457764,29.8889045715,6.6719055176,3.8733701706,231.7919769287,493.1083068848
521.9100000000013,3.7471554279,0.0863199979,5.0852222443,0.0008114652,240.7512969971,896.9659423828,8.5799093246,3.9760427475,4.7042665482,4.2121562958,154.0202789307,799.8977050781,6.4037036896,8.0061302185,2.9823596478,11.5918416977,166.7134246826,835.983581543,15.0219306946,12.4346284866,5.61743927,13.6222267151,202.7184143066,801.8035888672,15.8524608612,21.3249607086,5.0748410225,11.7421369553,212.3243408203,750.4428710938,21.3153629303,29.8865947723,6.6733760834,3.8742105961,231.7730407715,493.5018310547
523.0610000000014,3.7471554279,0.0863199979,5.0852222443,0.0008113495,240.7512969971,896.9661865234,8.5843954086,3.9763991833,4.6975541115,4.2184262276,154.0257263184,800.1239013672,6.3919200897,7.9988956451,2.9811098576,11.5899105072,166.7552032471,836.0494995117,15.0152797699,12.4260396957,5.6121506691,13.6392803192,202.6839599609,802.0649414062,15.8433818817,21.3041400909,5.0756058693,11.7715921402,212.2650604248,750.6361083984,21.3483505249,29.8721313477,6.6823377609,3.8798425198,231.7761230469,493.3841552734
524.2120000000014,3.7471554279,0.0863199979,5.0852222443,0.0008112345,240.7512969971,896.9656982422,8.5892744064,3.9767291546,4.7073712349,4.208313942,154.0311889648,799.8496704102,6.4069838524,8.0100841522,2.9852440357,11.5746259689,166.795425415,835.7326660156,15.0335912704,12.4492893219,5.6116557121,13.5789327621,203.4377593994,801.8422241211,15.7965450287,21.3134078979,5.0677452087,11.7662229538,212.2843475342,750.727355957,21.3475379944,29.872220993,6.6821570396,3.8796718121,231.7837677002,492.5757751465
525.3630000000014,3.7471554279,0.0863199979,5.0852222443,0.0008111202,240.7513122559,896.9658813477,8.5949859619,3.9771142006,4.7095794678,4.205701828,154.0366210938,799.8264770508,6.4091391563,8.0127897263,2.9866986275,11.5773191452,166.8302764893,835.645324707,15.0399332047,12.457690239,5.6090993881,13.5707139969,203.4225158691,801.8602905273,15.7825899124,21.312997818,5.0661559105,11.7662820816,212.3268127441,750.7087402344,21.3517551422,29.8703536987,6.6833543777,3.8803172112,231.7842712402,493.0989990234
526.5140000000014,3.7471554279,0.0863199979,5.0852222443,0.0008110066,240.7513122559,896.9661254883,8.6007051468,3.9774992466,4.7117686272,4.203098774,154.0420837402,799.7940673828,6.4112672806,8.0154705048,2.988273859,11.5729188919,166.8733520508,835.5234985352,15.0459928513,12.4659948349,5.6066908836,13.5661401749,203.4619445801,802.1109619141,15.7668390274,21.3123111725,5.0636878014,11.7690105438,212.3023834229,750.7607421875,21.3587398529,29.8679065704,6.6852536201,3.8807635307,231.7814331055,493.2832946777
527.6650000000014,3.7471554279,0.0863199979,5.0852227211,0.0008108937,240.7513122559,896.9654541016,8.6064462662,3.9778885841,4.7139606476,4.2004971504,154.0475311279,799.7663574219,6.4133944511,8.0181531906,2.9896628857,11.5623836517,166.9101257324,835.3913574219,15.0522880554,12.474357605,5.6040196419,13.5531644821,203.4590911865,802.0021972656,15.7522506714,21.3118476868,5.0617156029,11.7755317688,212.3124542236,750.8822631836,21.3636875153,29.8655834198,6.6865839958,3.8819231987,231.7708740234,493.3113098145
528.8160000000014,3.7471554279,0.0863199979,5.0852227211,0.0008107814,240.7513122559,896.9635009766,8.612200737,3.9782776833,4.7161917686,4.1979012489,154.0529632568,799.750793457,6.4155054092,8.0208330154,2.9911863804,11.5586042404,166.9492797852,835.2681884766,15.0582227707,12.4826488495,5.6022872925,13.592215538,203.4479980469,802.275390625,15.7646560669,21.3190841675,5.0631160736,11.7664327621,212.3207550049,750.9273681641,21.3471393585,29.8711433411,6.6827464104,3.880137682,231.7871704102,493.193145752
529.9670000000013,3.7471554279,0.0863199979,5.0852231979,0.0008106698,240.7513122559,896.9653930664,8.6178951263,3.9786667824,4.7183589935,4.1953210831,154.0584106445,799.7242431641,6.4176473618,8.0234966278,2.9925887585,11.5529088974,166.9860687256,835.1557006836,15.0633325577,12.4908676147,5.5986914635,13.5460424423,203.5048522949,802.1920166016,15.722155571,21.3112068176,5.057076931,11.7755775452,212.316116333,750.971496582,21.373298645,29.8605117798,6.6901259422,3.8832452297,231.7785339355,493.3485412598
531.1180000000014,3.7471554279,0.0863199979,5.0852231979,0.0008105593,240.7513122559,896.9620361328,8.6235837936,3.9790551662,4.720512867,4.1927528381,154.0638275146,799.6950073242,6.4197735786,8.0261478424,2.9940464497,11.5574789047,167.0261230469,835.0826416016,15.0688753128,12.4990901947,5.5959858894,13.5467720032,203.4706726074,802.3508911133,15.707824707,21.3093090057,5.0563292503,11.7823820114,212.3280944824,751.171875,21.3786354065,29.8581752777,6.6915488243,3.8844079971,231.7744903564,493.4438781738
532.2690000000014,3.7471554279,0.0863199979,5.0852231979,0.000810449,240.7513122559,896.9621582031,8.6292648315,3.979442358,4.7226662636,4.1901931763,154.0692749023,799.6671142578,6.421901226,8.0287885666,2.9955334663,11.5479574203,167.0652770996,834.9438476562,15.0737218857,12.5072584152,5.5931868553,13.5378799438,202.8110656738,802.4315185547,15.6943349838,21.3085575104,5.054459095,11.7863311768,212.2721710205,751.1873779297,21.3822860718,29.8559494019,6.6926517487,3.8855569363,231.7727203369,493.1597595215
533.4200000000014,3.7471554279,0.0863199979,5.0852231979,0.0008103395,240.7513122559,896.9636230469,8.6349496841,3.9798288345,4.7248001099,4.1876444817,154.0746917725,799.6365966797,6.4240107536,8.0314245224,2.9973273277,11.5426168442,167.1033477783,834.8789672852,15.0790138245,12.5154399872,5.590441227,13.5283622742,203.5162353516,802.5012207031,15.6816635132,21.3077812195,5.0525712967,11.7875461578,212.2906799316,751.2993774414,21.3867969513,29.8534584045,6.6942205429,3.886223793,231.7628173828,493.5280456543
534.5710000000014,3.7471554279,0.0863199979,5.0852231979,0.0008102306,240.7513122559,896.9638671875,8.6406383514,3.9802181721,4.7268676758,4.1851234436,154.0801696777,799.5870361328,6.4261159897,8.0340461731,2.9986891747,11.5363340378,167.143447876,834.7545166016,15.0836143494,12.5235805511,5.5876774788,13.5235996246,203.4983673096,802.6073608398,15.6673660278,21.3068981171,5.0505523682,11.7887115479,212.2935333252,751.3422851562,21.3932285309,29.8514442444,6.6957678795,3.8867559433,231.7790985107,493.3709411621
535.7220000000015,3.7471554279,0.0863199979,5.0852236748,0.0008101212,240.7513275146,896.9623413086,8.6454706192,3.9806039333,4.7207155228,4.1908063889,154.0855865479,799.7949829102,6.4157028198,8.0275211334,2.9970295429,11.5532960892,167.1776580811,834.7575683594,15.0776252747,12.5166215897,5.5826587677,13.5367193222,203.5112762451,802.7980957031,15.6594734192,21.2886371613,5.051697731,11.8040933609,212.2714385986,751.3771362305,21.4235343933,29.8395442963,6.7033443451,3.8910212517,231.7707366943,493.3797302246
536.8730000000014,3.7471554279,0.0863199979,5.0852236748,0.0008100137,240.7513275146,896.9619140625,8.6510658264,3.9809863567,4.7227811813,4.1883234978,154.0911102295,799.7693481445,6.4178323746,8.0300769806,2.998609066,11.5518751144,167.217590332,834.6438598633,15.0821247101,12.524723053,5.5798177719,13.526055336,203.5474853516,802.7853393555,15.6473970413,21.2878665924,5.0501513481,11.8076343536,212.3021087646,751.3239746094,21.4295082092,29.837436676,6.7049694061,3.8912014961,231.7598419189,493.5924377441
538.0240000000015,3.7471554279,0.0863199979,5.0852236748,0.0008099064,240.7513275146,896.9647216797,8.6566104889,3.9813704491,4.7247800827,4.1858739853,154.0965423584,799.7171630859,6.4199347496,8.0326280594,3.0001270771,11.542090416,167.2556304932,834.5904541016,15.0865259171,12.5327920914,5.576593399,13.5259771347,203.5192871094,802.9877319336,15.6356630325,21.2882022858,5.0476398468,11.8079385757,212.2948608398,751.3779907227,21.4334774017,29.835351944,6.7062044144,3.892406702,231.7703094482,493.5504455566
539.1750000000014,3.7471554279,0.0863199979,5.0852241516,0.0008098001,240.7513275146,896.9645385742,8.6622142792,3.9817533493,4.7268390656,4.1834082603,154.1019744873,799.6975097656,6.4220142365,8.0351800919,3.0012228489,11.5462293625,167.2923278809,834.4235839844,15.0912666321,12.540892601,5.5737047195,13.5233106613,203.5350646973,802.9757080078,15.6220970154,21.2861766815,5.0469589233,11.8118972778,212.3109130859,751.5855712891,21.4381446838,29.8329849243,6.7075691223,3.8932471275,231.7670135498,493.564453125
540.3260000000014,3.7471554279,0.0863199979,5.0852241516,0.0008096945,240.7513275146,896.9643554688,8.6678161621,3.9821383953,4.7288870811,4.1809639931,154.1073303223,799.6680908203,6.4240889549,8.0377283096,3.0032351017,11.5288639069,167.3275756836,834.5172119141,15.0953245163,12.5488920212,5.5708246231,13.5171737671,203.5413208008,803.2828369141,15.6112852097,21.2865905762,5.0451335907,11.8068790436,212.3205413818,751.5552368164,21.4410018921,29.8309402466,6.7089309692,3.8940479755,231.7583007812,493.6371765137
541.4770000000015,3.7471554279,0.0863199979,5.0852241516,0.0008095891,240.7513275146,896.9641723633,8.6734809875,3.9825279713,4.7309265137,4.1785120964,154.11277771,799.6414794922,6.4261441231,8.040263176,3.0043947697,11.5275859833,167.3657073975,834.2631835938,15.0994329453,12.5569095612,5.5677657127,13.507147789,203.5654144287,803.3409423828,15.5966663361,21.2840251923,5.0438990593,11.8187599182,212.2914276123,751.6483154297,21.4474048615,29.8283481598,6.7106604576,3.8947618008,231.7650909424,493.6293334961
542.6280000000014,3.7471554279,0.0863199979,5.0852241516,0.0008094847,240.7513275146,896.9646606445,8.6791238785,3.9829158783,4.7329525948,4.1760702133,154.1182250977,799.6148071289,6.4282183647,8.0427885056,3.0056889057,11.5288667679,167.3997039795,834.1968383789,15.1037139893,12.5648956299,5.565132618,13.5466966629,203.5187530518,803.5023803711,15.6120042801,21.2907962799,5.0452442169,11.8064212799,212.3439178467,751.5017089844,21.4319400787,29.8343524933,6.7066969872,3.8928842545,231.7737426758,493.5340270996
543.7790000000015,3.7471554279,0.0863199979,5.0852246284,0.0008093811,240.7513275146,896.9649658203,8.6848106384,3.9833080769,4.7349848747,4.1736240387,154.1236724854,799.5920410156,6.4302940369,8.0453300476,3.0073180199,11.5265340805,167.4355163574,834.2059326172,15.1077280045,12.5729017258,5.5613365173,13.4975290298,203.5660095215,803.3766479492,15.5756149292,21.2835483551,5.0396652222,11.8238563538,212.3280334473,751.7305297852,21.4576339722,29.8245887756,6.7134943008,3.8957417011,231.7692565918,493.6195983887
544.9300000000014,3.7471554279,0.0863199979,5.0852246284,0.000809278,240.7513275146,896.9646606445,8.690489769,3.9836995602,4.7370433807,4.1712007523,154.1290588379,799.5765991211,6.4323563576,8.0478487015,3.0082023144,11.5145368576,167.4770507812,833.9099731445,15.1119127274,12.5808849335,5.5583205223,13.498380661,204.1812591553,803.6934814453,15.5600786209,21.2808971405,5.0391130447,11.8250827789,212.306060791,751.7905883789,21.4648723602,29.822347641,6.7146940231,3.8965291977,231.7605133057,493.4363708496
546.0810000000015,3.7471554279,0.0863199979,5.0852246284,0.0008091758,240.7513275146,896.9625244141,8.6961860657,3.984092474,4.7390437126,4.168782711,154.1344909668,799.5528564453,6.4343948364,8.0503530502,3.009734869,11.5110626221,167.5135192871,833.829284668,15.1161251068,12.5887966156,5.554731369,13.4898672104,204.193649292,803.6267089844,15.5493650436,21.2798709869,5.0381741524,11.8257102966,212.2766265869,751.8212890625,21.4652881622,29.8203277588,6.715716362,3.8976197243,231.7657165527,493.4328918457
547.2320000000014,3.7471554279,0.0863199979,5.0852246284,0.0008090739,240.7513275146,896.9622802734,8.701877594,3.9844856262,4.7410302162,4.1663780212,154.1399230957,799.526184082,6.4364261627,8.0528583527,3.0107867718,11.5064153671,167.55128479,833.6671142578,15.1202020645,12.5966815948,5.551410675,13.488284111,203.586517334,803.7525634766,15.5378990173,21.2785568237,5.0364198685,11.8275279999,212.3098754883,751.9304199219,21.4723815918,29.8179111481,6.7174267769,3.8983750343,231.7715606689,493.6045227051
548.3830000000014,3.7471554279,0.0863199979,5.0852251053,0.000808973,240.7513275146,896.9639282227,8.707575798,3.984880209,4.7430667877,4.1639404297,154.1454315186,799.139465332,6.4384646416,8.0553531647,3.0123755932,11.5019207001,167.5848693848,833.6730957031,15.1249446869,12.6045513153,5.5490784645,13.5204076767,204.1849975586,803.8975830078,15.5558643341,21.2855854034,5.0381879807,11.8196325302,212.2845458984,751.8044433594,21.4557380676,29.8240242004,6.7134928703,3.8961017132,231.7733001709,493.4986877441
549.5340000000015,3.7471554279,0.0863199979,5.0852251053,0.0008088734,240.7513275146,896.9619750977,8.7131814957,3.985272646,4.7453241348,4.1612663269,154.1508483887,799.1053466797,6.440964222,8.0581569672,3.0137212276,11.4982700348,167.6233673096,833.5600585938,15.1290397644,12.6128702164,5.5448775291,13.4690732956,204.2125244141,803.9290771484,15.5151844025,21.2767562866,5.033803463,11.8333978653,212.3059387207,751.963684082,21.481086731,29.8142490387,6.7199788094,3.8994786739,231.7787322998,493.2691955566
550.6850000000014,3.7471554279,0.0863199979,5.0852251053,0.0008087737,240.7513275146,896.9623413086,8.7188272476,3.9856638908,4.7472882271,4.158882618,154.1563415527,799.0770874023,6.4430322647,8.0606355667,3.0147995949,11.4937334061,167.6565246582,833.3830566406,15.1334199905,12.6206684113,5.5415687561,13.4693536758,203.471282959,804.2485351562,15.5071334839,21.2770023346,5.0315332413,11.8372898102,212.2711486816,752.0648193359,21.4844779968,29.8121700287,6.7212057114,3.9007992744,231.7602539062,493.6059265137
551.8360000000015,3.7471554279,0.0863199979,5.0852251053,0.0008086746,240.7513275146,896.964050293,8.7244997025,3.9860584736,4.7504014969,4.1553292274,154.1617584229,798.9870605469,6.4482684135,8.0645618439,3.0169336796,11.4887952805,167.6958618164,833.258972168,15.1405963898,12.6313714981,5.5390138626,13.4624919891,204.2171478271,804.2452392578,15.4946708679,21.2783126831,5.0306153297,11.8335170746,212.3408508301,752.0194091797,21.4839801788,29.8123111725,6.7210330963,3.9002437592,231.764465332,493.4171447754
552.9870000000014,3.7471554279,0.0863199979,5.0852255821,0.0008085763,240.7513275146,896.9638061523,8.7301883698,3.9864535332,4.7523546219,4.1529526711,154.1672058105,798.9642944336,6.4503107071,8.0670433044,3.018150568,11.4906158447,167.729888916,833.1851196289,15.1449289322,12.6390838623,5.5353021622,13.456615448,203.6294403076,804.2750854492,15.4845809937,21.2776603699,5.0288672447,11.8355436325,212.3300170898,752.1123046875,21.4883232117,29.8099975586,6.7224640846,3.9012713432,231.7752838135,493.2388305664
554.1380000000015,3.7471554279,0.0863199979,5.0852255821,0.0008084777,240.7513275146,896.9632568359,8.7333106995,3.9867417812,4.7520484924,4.1529340744,154.1726379395,798.9923095703,6.4488596916,8.0668926239,3.0189876556,11.490023613,167.7669830322,833.1962280273,15.1471242905,12.6424827576,5.5319862366,13.4556188583,203.5813140869,804.5791625977,15.4770107269,21.2721290588,5.0279746056,11.8438062668,212.2648468018,752.2681274414,21.5002117157,29.8050174713,6.7256979942,3.903195858,231.7648925781,493.5033569336
555.2890000000015,3.7471554279,0.0863199979,5.0852255821,0.0008083805,240.7513275146,896.9619140625,8.7389698029,3.9871342182,4.7539744377,4.1505889893,154.1780700684,798.9700927734,6.4508929253,8.0693216324,3.0204107761,11.484413147,167.8003540039,833.1246948242,15.1523685455,12.6501321793,5.5281186104,13.4584579468,204.2036132812,804.6133422852,15.4639720917,21.2695827484,5.0276412964,11.8453588486,212.3050384521,752.2381591797,21.5071029663,29.8035392761,6.7266025543,3.9034771919,231.7669372559,493.6405944824
556.4400000000014,3.7471554279,0.0863199979,5.0852255821,0.000808284,240.7513275146,896.9624633789,8.7446298599,3.9875297546,4.7558894157,4.1482510567,154.1834869385,798.9431762695,6.4529452324,8.0717630386,3.0217661858,11.4782342911,167.835723877,833.0391235352,15.1571893692,12.6577033997,5.5250515938,13.4462614059,204.223815918,804.6734619141,15.4554567337,21.2693729401,5.0258841515,11.8443145752,212.3133239746,752.260925293,21.51130867,29.8013401031,6.728243351,3.9041128159,231.7836914062,493.2228393555
557.5910000000015,3.7471554279,0.0863199979,5.0852255821,0.0008081885,240.7513275146,896.9641723633,8.750295639,3.987924099,4.7590007782,4.1447372437,154.1889343262,798.8671264648,6.4582262039,8.0756597519,3.023784399,11.4753541946,167.874420166,832.9005737305,15.1647796631,12.6682100296,5.5221791267,13.4415950775,204.2461547852,804.8677368164,15.4453382492,21.2716369629,5.024491787,11.8456525803,212.2994995117,752.4268798828,21.5097484589,29.8013916016,6.7282133102,3.9039058685,231.776763916,493.5135803223
558.7420000000014,3.7471554279,0.0863199979,5.0852255821,0.0008080928,240.7513275146,896.9661865234,8.7559213638,3.9883186817,4.7609109879,4.1424074173,154.1943511963,798.8425292969,6.4603247643,8.0780820847,3.0252380371,11.465385437,167.9085845947,832.8068847656,15.1704092026,12.67578125,5.5190253258,13.4298114777,204.2460479736,805.069519043,15.4335746765,21.2694644928,5.0243186951,11.8452291489,212.3033599854,752.5830688477,21.515504837,29.7999420166,6.7292022705,3.9045145512,231.7834472656,493.193359375
559.8930000000015,3.7471554279,0.0863199979,5.085226059,0.0008079982,240.7513275146,896.9661865234,8.7615470886,3.9887144566,4.7628593445,4.1400866508,154.1997680664,798.8381958008,6.4624166489,8.0805091858,3.0262377262,11.4669713974,167.946182251,832.6201171875,15.1754789352,12.6832304001,5.5154190063,13.4316015244,204.2535095215,805.1103515625,15.4259853363,21.2692623138,5.0219798088,11.8533802032,212.3152923584,752.4987182617,21.5186481476,29.7975349426,6.7305469513,3.9055581093,231.7785644531,493.2207641602
561.0440000000015,3.7471554279,0.0863199979,5.085226059,0.0008079048,240.7513275146,896.9661254883,8.7671899796,3.9891116619,4.7647476196,4.1377778053,154.2052001953,798.8138427734,6.4645185471,8.0829257965,3.0280196667,11.4617986679,167.979095459,832.6475219727,15.1810340881,12.6906709671,5.5121059418,13.4290590286,204.2400360107,805.2432861328,15.4188203812,21.2683067322,5.0207538605,11.8554077148,212.287612915,752.6295776367,21.5216636658,29.7956752777,6.7317242622,3.9061636925,231.7514953613,493.6304626465
562.1950000000015,3.7471554279,0.0863199979,5.0852255821,0.0008078116,240.7513275146,896.9664306641,8.7728490829,3.989508152,4.7666254044,4.1354784966,154.2105865479,798.7861938477,6.4666314125,8.0853281021,3.0294251442,11.4584693909,168.0139465332,832.5529174805,15.1865739822,12.698097229,5.508825779,13.4286708832,204.2451324463,805.3801879883,15.4090824127,21.26720047,5.0194020271,11.8585958481,212.3422546387,752.4885864258,21.5277309418,29.7938938141,6.7329263687,3.9067559242,231.7692565918,493.3175354004
563.3460000000015,3.7471554279,0.0863199979,5.085226059,0.0008077192,240.7513275146,896.963684082,8.7784490585,3.9899082184,4.7684855461,4.133181572,154.2161560059,798.7684936523,6.4687585831,8.0877180099,3.0305845737,11.4599237442,168.0649719238,832.3699951172,15.192284584,12.7054491043,5.5054140091,13.418337822,204.8070068359,805.2681274414,15.3988494873,21.2658786774,5.0190544128,11.8620548248,212.3101043701,752.7185668945,21.5292644501,29.7926063538,6.7338008881,3.9069020748,231.7601013184,493.6118164062
564.4970000000015,3.7471554279,0.0863199979,5.0852255821,0.0008076273,240.7513275146,896.9639892578,8.7840051651,3.9903037548,4.7703437805,4.130903244,154.2216186523,798.7446899414,6.4709196091,8.0901012421,3.0318994522,11.4521570206,168.1024169922,832.2666015625,15.1975097656,12.7127342224,5.5024719238,13.4161691666,204.2831726074,805.4799194336,15.3923215866,21.2650356293,5.0175819397,11.8591251373,212.2812652588,752.7342529297,21.5357074738,29.79063797,6.7352190018,3.9075901508,231.762878418,493.4821777344
